Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10
70,54,88,25,63, ,82, ,50,21
69,29,87,49,47,1,97, , ,45
55,76,70, , ,97,10, ,79,97
58,75,85,45,32,12,62,39,30,5
61,83,79, ,58,78,31,60,1,21
27,72,1,51, ,10,43,10,84, 
65,2,33,60,10,88,22,70,27,22
7, ,48, ,58,45,80, ,83,30
15,29,12,99,32,57,17,12,25,22
19,32,55,65,98, ,13,86,32, 
62,85,85,55,1,58,67,98, ,54
12,40,50,29,43,86,24,18,52,98
 ,79,48,88,46,1,48, ,57,82
82,48,59,35,16,99,39,95,70, 
17,72,76,13,78,87,40,13,71,45
 ,34,18,72,23, ,60,43,80,53
25,51,96,25,1, ,47,99,96,55
32,11, ,72,72,52,46,58,90,90
65,13,40,62,56,77,13,37,95,34
63, ,10,53,54,99,74,83,32,0
 ,81,26,87,97,73,50,18,47,98
37, ,8, ,92,80,20, ,2,63
53,95,0,87,46, , ,31,66,95
21,67,24,62,41,25,62,31, , 
86,68,34,61,93,4, ,26,72, 
76,16,95,22,21,16,86,38,35,8
38,26,91,69,2,82,67,97,41,21
74,98,41,16,10,74,26,92,32,42
99,14,23,30,32, ,7,25, ,63
 ,73,82, ,83,54,76, ,75,66
43,73, ,24,19,61,43,73,97, 
19,18,73,9, ,85,51,34,1,41
 ,60, , ,83,21,60,69,24,13
21,67,8, ,36,88, ,29,12,3
37,15,22,63,55,78, , ,92,6
11,38,52,39, ,52,44, ,31,67
95,44,19,20,22,58,13,93,74,28
 ,68,99,70,44, ,97,8,36,64
32,70,15,60,36,55,48,33,83,85
90, ,88,77,98,94,37,26,96,88
46,60,72,44,28, ,20,48,69,67
9,93,10,92,72,27,49,38, ,83
10,96,31,31,47, ,47,61,17,16
11,13,66,89,23,87, ,99,6,3
52,80,98,4,49,56,87,72, ,35
15,28,88, ,13, ,17,86,76,67
33,58,63,96,91,18,38,86,36,20
88,73,75,74,88,60,49,31,37, 
29,37,90,42,7,78,6,20,33,86
68, ,90,65,90,50,32,47,92,31
26,29,55, ,67,73,5,83,32,16
51, ,61,7,41,27, ,54,80,78
21,87,1,36,43,46,24,80,60,36
74,97,87,70,79,34,95,94,14,81
0,19,26,54,32,56,28,53,6, 
85,18,68,80, , ,46,13,32,1
93,64,45,13,24,6,12,22,77,70
55,70,38,76,21,2,67,99,37,12
41,10,10,84,23,45, ,15,18,58
20,91,3,34,95,29,89,67,59,27
23,93,61,84,8,68,79,64,18,0
46,71,78, ,38,6,62, ,65,88
29,92, ,71,90,76,55,36,61,64
51,39, ,1,68,96,16,54,24,80
70,59,91,95,12,41,20,52,34,25
21,61,48,47,95,56,63,25,66,32
89,92,19,88,99,57,35,59, ,6
29,13,98,21,95,86,32,67,80,30
11,91,80,92,44,22,33,69,65,85
33,36,33,8,15,48,84, ,64,51
94,51,84,37,53,2,61,50,8,35
68, , ,59,54,60,52,57,22,92
58, ,61,49,9,45,11,31,37,45
81,8,22,44,85,19,46,33,24, 
34,89, ,57,57,55,43,73,24,14
22,56,45, ,79,31,54,20,63,1
49,47,39, ,91,21,77,5,86,35
29, ,91,90,44,3,46,43,5,79
 ,87,79,96,98,35,75,80,56,91
25,72,92,15,31,66,72,15,19,36
94,52,36,69,14,61,7, ,0,27
 , ,54,99,69,28,87,75,99, 
 ,14,46, ,86,83,83,26,34,25
52,58,63,91,14,9,45, ,33,50
75,66,17,1, ,54,33,49,10,31
23,52,6,74,31,30,38,80,81,13
 ,67,68,34,85,91,70,40,44, 
 ,69,55,78,64,2, ,72,72,58
91,32,10,9,60,93,88,67,73, 
94,98,69,69,74,17,18,54,45,66
35,87,67,1, ,52, ,67,69,4
96,65,0,49,41,30,89,87,99,83
51,53,36, ,6,62,54,10,42,18
35,27,3,31,92,64,37,46, , 
51,26,14,56, ,98,68,55,24,85
30,10,31,54,51,22,98,45,7,69
76,52,64,26,7,6,79,54,21,70
55,92,86, ,93,36,41,78,69,12
93,65,4,85,4,85,49,70,65, 
58,7,14, ,99,49,39,37,73,88
56,51,71,21, ,87,75,23,30,95
37,43,16,86,58,10,84,68,74,49
73,66,81,31,27,6,3,14,34,42
29,9,55,41,46,46,26,67,2, 
29,27,29,9,11,92,41,13,1,97
37,77,15,25,92,45,50, , ,49
30,39,65, ,78,69,34,8,79, 
69,63,14,84,81,44,29,92,97,49
37,36,20,15, ,80,86,44,85,33
35,95,65,59,67,83,54,69,88,77
24,13,29,59,12,65,28,14,30,26
92,31,78,8,8,99,44,43,72,88
96,32,13, ,43,44, ,54, ,32
68,82,0,99,59,85,61,59,2,28
0,70,13,98,43,59,32,67,57,46
40,80,2,17,22,53,17,67,7,17
97,63,19,62,98,94,40,41,13, 
35,1,21,26,33,69, ,46,19,77
42,90,14,11,74,14,60,23,39,45
83,61,27,13,72,29,67,52,50,38
87,46,71,67,20, ,3,63,78,84
44,55,43,11,26,64,62,98,88,78
90, ,94,66,19,49,81,0,69,53
3,59, ,76,2,23,64,71,7,32
32,22,52,78,18,47,58,73,67,67
15,50, ,22,11,78,67,6,1,23
73,41,36, ,50,9,54,7,4,28
22,29,30,13,80,98,41,16,13,88
19,80,23, ,27,7,21,8,1,42
67,75,52,58,66,68,11,10,90,65
97, ,18,4,45,89,58,99,52,59
17,2,63, ,48,55,77,87, ,31
19,70,0,9,30,50,95,41,16,66
54,28,3,55,52,56,63,80,57, 
87,13,47,19,98,12,79,0,42,2
34,76,52,87,61,79,30, ,78, 
24,71,46,75,97,28,37,89,70,18
59,37, ,68,55,7,71, ,8,23
74,0,21, ,10,38,70, ,49,50
2,33,89,20,8,97, ,71,12,73
42,2,37,77, ,11,0,82,62,69
42,12, ,24,62,86,86,20, , 
61,7,97,83,90,74,87,4,70,75
56,31, ,17, ,7,52, ,59,66
35,58,51, ,9,5,70,74,19,69
23,88, ,41,92,50,69,35,38, 
78,74,77,64,70,57,78,82, ,6
10,10,56,46,7,80,62, ,45,75
7,95,86,45,42,75,67,62,30,73
49,3,20, ,65,13,44,72,46,54
88,91,79,2,96,80, ,38, ,58
37,41,1,10,95,19, ,8,64,40
51,26,27,89,70,24,27,17,50,89
98,43,20,9,0,15,98,47,89,91
26,35,65,32,55,39,68,2,34,73
62, ,60,33,20,78,96,14,60,82
 ,4,77,99,62,91,69,25,14,90
76,79,56,71,34,89,61,27,67, 
30,9,29,92,77,75,25,56,92,53
65,89, , ,4,51,10,91, ,21
41,59,83,16,94,12,51, , ,1
97,72,36,99,95,68,1,25,0,98
 ,92,41,66,9,55,7,49,77,96
 ,16,65,75,78,99,93,70,69,75
 ,85,74,19,89,76,94,2,90,35
 ,11,77, ,47,79,88,34,81, 
0,56, ,42,34,53,65,7,1,42
98,19, ,7,60,61,47,3,60,46
47,7,57, ,22,70, ,68,23,81
26,12,12,49,64,28,64,3,49,68
83,0,69,4,15, ,41,36,40,79
61,84,53,75,9, ,39,59,69,8
22,59,66,84,27,74,43,67,17,91
36,36,48,15,25,91, ,50, ,38
9,61,48,48,20,43,7,40,56,39
8,96,13,50,59,89,54,53,55,19
67,88,43, ,0,58,26,68, ,13
46, , ,42,87,24,98,18,8,40
 ,59,54,24,41, ,79,86,80,62
74,18,92,43,83,18, ,54,56, 
80,43,99,80,48,38,83,61,11,19
 ,3,84,11,11,48,47,57,38, 
23,63,41,74,50,57,41, ,48,0
46,27,26,33,97,64,95,63,35, 
38, ,95,59,4,25,68, ,95,44
 ,28,73,67,87,26,42,61,76,34
74,44,45,73,8,7,41,45,29,83
44, ,86,2,45,25,33,26,9,6
47, ,25,16,3,84,63,97,15,6
10, ,92,95,32, ,38,5,58,74
3,21,65,16,90,27,37,62,31,62
 ,67,31,14, ,46,79,71,37,87
98,85,74,65,90,97,46, ,55,67
39,15,51,2,2, ,56,17,64,66
28,26,10,15,28,99,76,14,22,10
82,14,87,81,24,82,4, ,15,95
11,46, ,17, ,39,27,85,29,65
 ,17,54, ,58, ,74,15,3,68
 ,86,73, ,1,25,70, ,32,61
10,60,71,43,96,67, ,80,21,74
57,89,54,33,92,59,0,72,93,14
49,25,15,94, ,69,80,73,0,96
26,58,87,11, ,64,32,52,6,63
 , ,71,66,62,17,26,22, ,61
54,58, ,30,50,18,49,58,68, 
35,3,64,92,22,54,6,55,37,95
42,17,27, ,81,87,2,27,98,60
49,33,72,88,79,31,23,95,37,80
62,41,1,33,96,79,59,77,55,68
46,13,10,91,2,66,39,30,76,41
58,18,35,50,61,25,19,77,46,77
40,14,51,20,9,1, ,19,19,35
76,35,74,61,20,82,70,84,77,71
39,6,18,92,41,48,82,2,57, 
77,44, ,70,15, ,86,1,59,38
0,28,24,11, ,68,13,43,75, 
46,87,84,46,93,93,93,9,21,67
42,1,30,51,8,10,64,48, ,95
66,27,95,7,42,83, ,1,92,10
69,85, ,50,23,51,33,20,16,81
31,65,0,16,41,88, ,8,99,21
6, ,25,48,14,61,88,21,8,4
99,73, ,92,2,80, ,87,99,97
58,12,9,12,56,52,47,6,40,13
40,18, ,6,74,5,78,35,27,11
93,9,80,61,2,15,40,59,94,13
85, ,63,27,64,72,58,32,86, 
87, ,3,14,96,18,32,47, , 
89, ,54,45,28,9,37,15,0,28
3,34,69,55,43,37, ,43,50,72
43,37, ,41,85,89,80,65,16,10
93,79, ,75,35,88,54,31, ,92
17, ,7,56,58,17,82,87,69,45
92,72,89,13,18,12,48,28,83,57
56,35,65,75,40,80,2,13,79,13
57, ,5,78,0,19,19,77,59,34
40,75,59,87,7, , ,71,55,7
38,97,49, ,26,12,10,67,82,25
28,18,41,13,79,39,28, ,86,26
23,50,12,18,39,4,88,68,22,45
71, ,84,40,51,20,61,40, ,98
15,91,88,0,12,49,77,93,4,11
10,18,11,40,78,56,76,12,28,22
37,98,91,85,50,94,47,60,55,83
40,26, ,39,15,4,90,54,67,91
96,58,35,18, ,19,59,16, ,4
59,80,75,40,76,76,72,55,30,1
85,68,87,80,4,1,3,27,52,9
 ,85,47,52,90,79,29, ,92,35
70,56,3,52,40,98,34, ,30,94
0,26,23,87,48,66,53,77,9,77
78,39,17,63,37,30,42,18,12,96
89,81,68,67,98,18,28,4,72, 
9,25,67,65,95,29, ,92,3,98
38,16,73, ,77,88, ,98,11,39
12,89,2,45,84,56,20,79,52,82
30,57,60,47,2,65, ,55,62, 
57,92,70,8,49,2,29,6,8,42
37,42,59,59,64,1,48,36,7,68
6,89,3,22,61,67,10,2,12,27
24,99,24,92, ,61,86, ,22,72
46,9,32,23,89,97,12,47,95,47
2,48,15,68,15,82, ,92,6,0
1,40,48,66,57,8,40,94,52,98
90,73,13,29,77, ,79,2,13,64
22,83,42,61, , ,72,27,37,25
 , ,81, ,61,10,19,24,97,76
69,26,70,15,90,71,52,81,56,5
26, ,45,2,88, ,52,13, ,83
56,32,89,36,85,22,39,32,17,45
17,48,86, ,66,30,44,41,37,64
30,25,37,69, ,47,2,71,98,98
24,75,31, ,60,20,65, ,90,60
57,38,91,70,93,21,15,79,80, 
55,76,95,27,32,79,74,27,23,50
62,8,34,33,34,40,15,66,59,29
 ,9,84,7,64,14,39, ,93,13
94,71,37, ,4,11,28,7,84,78
55,69, ,8,51,72,29,12,1,87
54,65,13, ,50,51,45,70,77,23
 ,25,79,20,55,41,74, ,39, 
8, ,62,21,67,22,56,26,71,50
0,81,83,96,53,27,44,89,95, 
62,37,60,34,55,82,15,63, ,88
88,69,37,52,21,38,9,73, ,57
34,67,94,42,20,47,40,24,27,8
59,92,66, ,83,26,71,3,33,31
6,39,23,85,56,88,83,3,11,48
74,31,13,35, ,67,27,78,73,74
64,42,82,77,99,9,90,26,96,72
 ,40,9,61,64,73,33, ,7,48
15,0, ,90,68, ,29,47, ,30
31,20,60,13, ,74, ,23,33,88
13,66,6, ,6,23,48,78,65,1
87,23,96,84, ,56,34,51,52,72
64,89,39,90,99,81, ,76, ,73
 ,57,54,34,81,77,8,3,31,39
5,65,1,21,5,51,33,29, ,64
21,91,9,63,66,48,83,98,70,74
28,0,44, ,32,51,71,37,62,95
38,20,57, ,10, ,85,20,10,40
65,71,19,69,74,29,3,43,39,13
11,1, ,21,93, ,14,6,81,29
83,83,74, ,17,21,25,30, ,28
54,76,55,18,77,88,51,10,86,22
2,89,59,51,53,42,1,61,11,19
80,95,81,67,90,35, ,25,83,64
99, ,7,5,1,50,5,29,63,6
78, ,13,45,3,85,72,12,93,64
59,13, ,45,88, ,94,0,61,82
53,36,55,24,67,25,81,13,67,40
89,0, ,0, ,14,58, , ,6
4,68,48,3,80,24,18,25,14,91
26,56, ,15,72, ,72, , ,86
35,23,7, ,25,88,28,25,40,89
20,89, , ,65, ,6,42, ,66
12,21,27,72,24,89,91, ,12,36
99,71,89,44,20,98,62,0,40,74
36,85,64,48,48,82,24,76,32,45
70, ,33,33,96,8,80, ,82, 
30,92,4,39,16,90,98, ,41,41
9,94,84,34,65,10,47,1,36,1
58,85,52,4,6,92,21,70,72,70
21,46,12,30,89,44,85,44,59,31
93,81,10,20,56,21,71,47,16,34
10,53,7,33,46,32,89,54, ,75
23,3,38,48,88,57,36,47,42,66
91,42,21,86,23,3,28,48,79, 
67,46, ,81,93,54,34,92,78,34
 ,58,38,55,54,25,11,75,54,39
29,18,98,81,42, ,7, ,34,75
14, ,39,22,55,86,19, , ,68
81, ,57,88,83, ,17,12,1,19
21,72, , ,69,9,23,2,10,62
84,69,67,90, ,91,14,43,4,76
89,74,40,82,62,8,62,17,5,56
99,6,79,68,70,49,63,40,75,49
2,85,96,31,7,87,35,20,43,99
35,74,72,2,38,84,10,6,73,7
 ,94,60,9,32,75,35,21,96,36
75,28,99,22,72,12,84,43,96,20
53,76,19, ,15,59,9,87,47,48
59,65,91,57,69,56,63, ,52,74
86,34,19,32,29,92, , ,46,92
49,89,86,24,64,9,51,48, ,67
75,97, ,78,5,65,44,27, ,13
0,86,61, ,57,15,41,75,80,59
41,84,63,21,63,3,97,72,16,3
72,74,2, ,82,27,60,27,55,88
20,48,83,78,19,61,49,67,82,32
35, ,95,35,7,51,12,1,21,96
24,40,22,86,3,18,39,76,30, 
 ,3,89,88,34,96,88, ,29,27
26,54,33,70,99,41,3,14,68,41
 ,51, ,39,0,16,20,41,73,97
86,49,7,7,6,52,35,99,13,68
9,41, ,83,1, ,45,96,72,47
26,56,2,96,83,42,23,36,80,48
66,84,50,6,85,3,7,90,51,12
96,86,5,86,88,70,40, ,91,73
20,18,34, ,44,9,64,11,26,75
3, ,74,88, , ,64,93,86,17
89,65,48,83,33,81,9,54,42,92
57,9,37,7,15,44,64,24,32,67
41,17,43,24, ,16,58, ,80,29
55,12,49,10,89,81, ,23,25,49
98,98,51,8,38,6, ,50,96, 
6,4,56,57,67, ,17,51,79,4
74, ,15,1,38,8,55,14, ,70
21,89,3, ,55,64,64,96,76,33
23,19,12,45, ,9,57,47,35,53
5,84,76,22,62,56,57,60, ,36
68,43,29,12, ,63,30,41,95,0
41,53, ,10,65,69,33,73,2,51
78, ,7,48,6,67,62,70,7,26
41,4,58,16,44,87,97,38,40,53
30, ,93,25,38,36,43,77,21,3
 ,22,23,93,24,49, ,79, ,73
62,67, , ,7,19,2,97, ,20
26,97, ,32,42, ,41,91, ,74
78,80,75,80,38,37,97,67, , 
2, ,44, ,86,4,51, , ,72
16,76,25,74,56,4,10,80,15,57
88,38,0,70,19,73,90,33,64,79
80, ,91,25,44,62,89,83,6,52
93,77,85,63,93,82,52,59,95,48
85,84,16,56,41,27,3,64,33,91
98,41,40,94,85, ,70,60,69,2
 ,10,4,25,3,97,86,68,47,27
44, ,19,37, ,6,32,77,20,57
51,5, ,91,22,92,46,75,18,43
74,62,5,59,82,5,93,34,20,87
44,74,13,51,44,87,67,0,12,20
1,23,91,37,82,55,4,19,79,50
 ,37,32,43, ,3,94,51,99,74
54, ,9,66,3,19,35,39,86,60
 ,60, ,54,53,36,45,50,34,87
99,85, ,20,4,48,54,52,10,69
8,83, ,56, ,90,76,15,76, 
97, ,91,15,21,61,22, ,30,62
58,89,10,25,20,78,27,50,66,81
16,73,72,27,76,38, ,28,20,8
53,99,29,57,41,76, ,25,16,33
0,35,44,67,65,36, , ,86,67
19, ,71,58,65,56,20,63,36,75
69,47,40,23,21,46,4,87,49,16
33,77,74, ,10,60,14,39,5,8
 ,93, ,98,65,90,90,44,82,38
84,69,41,9,68,54,98, ,29,69
93,60,34,48,49,36,31,42,27,85
94,63,98,42,41,98,55,38,25, 
74,25,66,91,38,29,12,9,28,25
63,54,92,37,39,71,59,62,7,70
72,91,29,67,23,13,30,85,82,5
 ,76,6, ,33,53,25,3,10,17
90, ,3, ,71,25,35,75,8,88
11,61,26,90,3,62,78,61,56,53
2,81,10,19,69,99,30,45,46,86
37,71,2, ,58,20,25,68,9,82
94,26,21, , ,34,63,95,55,15
78, ,98,36,28,7,81,48,62,93
44,83,34,98,23,62,88,22,96,85
58,77, ,26,90, ,39,77,97,91
59, ,22,93,49,55,66,66,57,86
19,33,16,2,26,31, ,46,96,21
22,10,68, ,27,4,31,91,48,93
48,64,42,26,33,91,22, ,54, 
 ,89,56,67,95,28,26,52,42,89
59,14,50,82,2, ,91,94,45,95
94,53, ,31,0,82,55,49,1,74
43,19,68,44,53,91,37,31,73, 
74,67,94,13,10,38,56,13,83,49
75,71, ,90,64,50,37,17,82,15
36,85,85,43,84,40,41,35,63,81
88,78,20,27,21,49,71,88,35, 
19,87,37,19,85,15, ,47,59,87
70,29,67,55,56,86, ,83,94,13
54,58,12,17,51, ,38, ,67,68
30, ,21,29,95,26,34,71,99,46
59,42,42,99,48,13,5,42,49,58
93,61,26,61,75,16,58,79,40,45
54,6,96,87,21,90,31,41,84,82
10, ,68,73,98,14,6,94,69,54
64,5,32,21,42,72,34,97,30,72
23,17,59,97,55,45,52,0,9,74
 ,47,79,51,50,54, ,41,76, 
73, ,25,86,27,62,7,88,84,32
94,53,69,61,30,11,11,5,19,14
77,84,14,37,16,1,85,26,89,65
25,60,20,73, ,87,35,72,79,58
61,79,13,97, ,85,44,10,46,70
71,7,63,31,51,42,38,8,84,7
68,85,3,16,28,70,15,58,50,62
66,32,76,14, ,22,53,98,18,81
23, ,22,17,62,71,71,31,43,44
67,79,83,78,13,30,96,22,83,0
9,71,11,84,10,12,58,57,87,90
8,84, ,6,2,25,56,20,9, 
63,50,11,68,50,4,56,60,18,47
82,67,51,51,74,10,8,14,69,88
38,59,5,36, ,84,82,33, ,99
20,40,13,92,68,11,80,49,45,59
79,66,41,79,77,20,53,30,9,94
83,35, ,84,2, ,84,22,63,97
18,22,74,0,42,26,88,43, ,0
78,47,87,63, ,26,73,12,84,70
90,94,50,28,6,94,80,62,84,84
58,59, , ,26,58,25,10,66,3
55,97,24,47,99,15,55,95,5,87
 ,45,19,39,61,43,56,53,78,53
30,81,41,10,60,43,56,21,83,15
61,0,11,24,84, ,15,36,5,39
52,6, ,95,35,27,24,9,6,79
 ,64,66,72,9,95,40,51,92,41
46,85,45,6,80,49,39,20,93,9
71,51,52,58,14,3,21, ,66,64
43,86,30,75,94,45,40,48,2,10
66,50,31,84,1,35, ,22,71,75
18, ,15,4,37,15,54,58,8,43
89,42,90,47,54,65,88,16, ,20
31,83,82,38,74, ,68,77, ,67
89,47,23,49,26,27,21,75,38,71
 ,46,77,23, ,65,18,79,15,75
36,18,49,23,45,82,38,62,5,67
2,82,88,87,65,69, ,88,14,90
73,21,90,52,55,2,33, ,54,60
28,5,28,86,85,85, , ,45, 
95,63,62,67,0,50,26,52,98,81
37,54,61,41,24,27,51,71,55,8
5,79, ,32,49,65,21,73,2,15
76,28,86,67,73, ,29,68, ,20
28,24, ,45,62,38,35,90,68,57
54,61,67,74,99,56,47,65,16,77
30,93,55,36,70, ,25,72, ,62
55,81,2,38,70, ,48,10,27, 
11,42,6,7,25,78,57,50,45,67
21, ,0,72,50,86,10,11,6,99
90,43,51,29,21,57,4,44, ,17
33,1,28,13,7,20,69,15,66,78
13,14, ,11,69,81,28,87,27,44
95,68,92,83,50, ,6,80,8,32
15,54,55, ,86,76,28,54,40,80
88,98,37,88,95,92,49,23,75,37
57, ,86, ,83,96, ,85,48,33
 ,92,15,0,4,14,0,42,66,44
85,79,92,67,77, ,13,13,57, 
22, ,36,69,25,56,72,48,88,92
 , , ,58,8,14,58,99,14,17
38,23,63,38,34,61, ,78,12,21
82,27,80,35,54,78,43,74, ,60
20,87,59,60,31, ,44,66,52,11
7,92, ,35,91,19,93,46,22,0
29,17,75,39,86,58,93,67,39,50
48, , , ,29, ,36,14,54,39
66,77,65,28,58, ,98,89,47,11
68,13,77,15,91,82,13,99,27,94
94,26,89,22,75,26, ,39,53,60
67,78,22, ,88, ,83,19,83,63
34,75,26,44,65,42,93,33,0,13
44,15,38,2,47,22,67,50,17,60
91,8,13,57,98,3,52,71,53,13
41,82, ,33,50,62, ,65,5,85
93,33,26,16,78,73,71,27,22, 
25,15,45, ,88, ,73,26,36, 
23,81,10,94,69, ,92, ,17, 
 ,39, ,27,93, ,20,52,40,84
78,77,76, ,11,76,57,72,9,23
57,38,37,24,36,65,78,37,36,45
24,82, , ,45,99,39,86,28,73
5,54,69,32,84,90,17,51,96, 
42, ,11,10,61, ,34, ,44,99
79, ,63,11,17,44,23,71,31,77
35,77,97,66,56,24,92,91,56,49
29,91,80,18,88,28,70,99,17,93
79, ,72,36,30,78,69,96,53,40
49,94,7,73,17,68,19,36,60,20
13,96,70,5,53,89,83,77,83,66
89,92,20,0, ,20,17,69,90, 
13, ,3,36, , ,71,93,37,65
49,46,98,3,87, ,77,23,54,94
13,73,53, ,25,63,5,85,42,19
99,20,84,38,11, , ,28,60,6
4,40, ,45,8,22,17,91,89,8
 ,84, ,55,89,5,15, ,47,31
 , , ,70,70, , , , ,68
38,4,74,42,69,23,35,31,19,35
80,64,93,13,60,25,96,95,91,35
 ,59,20, ,83,78,96,26,10, 
24,89,50,3,83,72,10,6,77,16
 ,82,31,92,40,77,28, ,34,47
35,12,52,40,93,87,72,93,30,98
13,66,30,43,23,2,22,66,38,34
25,42,20,3,8,40,3,6,76,98
40,58,17,38,31,88,94,55,66,67
60,97,14,98,53,90,98,57,73,71
69,62,90,79, ,46,36,29,68,98
87,49,93, ,9,36,78,40,69,58
88,95,71,50,18,71,72,27,60,94
98,50,35,17,22,53,11,31,97, 
16, ,93,93,93,47,24,17,22,67
58,15,1, ,33,57,65,82,67,86
15,36,66,20,3,8,32,58,0,3
96,49,34,54,54,91,83,72,9,91
68,56,99,44, ,48,97,83,44,14
70,38,39,13,75,79,75,44,78,21
61,12,79,17,11,71,87,22,76,15
42,40,74,94,44,32,84,64,39,89
13,32,71,28,90, ,32,40,14,44
70, ,76,44,9,23,34,59,38,22
78,11,45,19,64,41,15,32, ,76
55,56,95,12,32,85,22,11,44,20
27, , , ,83,73,68,83,64,24
49,90,72,15,1,15,36, ,2,51
21,57,13,34,29, ,87,54,14,67
98,45,33, ,25,9,68, ,26,34
16,21,44,9,85,25,52,21,38,80
80,19,32,78,33,50,90,37,80,33
70,18,84,21,95,32,65, ,98,11
36, ,86,80,49,71,26,43,65,84
50,88,55,35,53,99,75,20,39,87
62,73,1,33,44,54,98,77,97,42
51,61,66,88,82,95,35,33,85,4
84,23,1,36,13,48,22,91,91,95
56,18,59,28, ,32,1,97,92,21
12,39,23,68,40,8,4, ,96,82
2,56,1,74,39,8,85,69,32,31
58,53,84,3,11, , ,86,90,9
75, , , ,23,48,25,16, ,96
97,77,62,88,2,29,63,58, , 
22,19,16, ,84,12,18,7, ,9
 ,97, ,72,99,99,75,53,55,13
76,56,66,16,74, , ,79,80,28
69,88,84,56,61,9,85,28,85,8
99,18,65,40,7,98,95,45,51,17
14,87,14,42,11,1,33,29,17,45
37,1,31,13,47,95,58,61,99, 
11,73,88,51,12,34, ,79,91,84
94, ,89, ,73,67,60,83,13,4
57,19,27,35,94,17,31,11,1,60
63, ,24,30,80,44,94, ,72,64
71,35,38,0,32, ,93,20,23,88
84,91,58,67,57,30,3,1,29,93
0,37,72, ,95,4,88,40, ,25
98,17,49,20,14,17,29,4,12,25
71,32,16,61,39,19,70,68,58,70
37,80,6, ,19,59, ,88,53,86
39,2,64, ,33,54,64, ,53, 
59,60, , , ,86,5,13,55,18
12,30,16,64,88,97,99,1,84,47
6,12,74,4,78,87,6, ,22,63
31,58,55,75,65, ,69, ,81,3
79,85,19, ,37,32,39,11, ,85
33,98,16,68,23,54,57,59,37,18
17,78,34,10,23,79,56,55,72,52
74,23,42, ,79, ,26,89,79, 
90,0,32,42,11,83, , ,9,3
18,18,50,24,2,11,6,78,87,63
21, ,5,13,19,88,8,81,25,31
97,68,67,2,56,38,35,31,22,25
 ,14,43,85,15, ,72,42,0,10
85,16, ,51,84,59,17,63,6,21
56,72,9,80,50,59,76,70,80,36
 ,95,31,57,3,84,21,68,30,40
69,40, ,66,8,15,11,40,60,62
42,8,49,7,59,49,95,80,89,13
94, , ,58,10, ,73,63,50,49
8,40, ,80,89,49,7,76,92,6
1,70,90,86,63,40,96,84,7,60
24, ,31,51,67,39,71,89,47,80
65,78,64,93, ,57,82,67,13,10
8,85,52, ,47,18,27,96, ,61
87,70,13,28,11,21,88,3,57, 
73,6,32,76,40,91,58,95,60,32
61,62,62,87,50, ,23,60,80,92
35,1,22,57, ,6,50, ,13,94
38,55,85,29,96, ,89,76, ,38
 ,95,80,59,70,44,87,60,6,4
71,82,91,2,24,6,94,0,5,5
53,97,0,59,99,92,14,53,46,73
80,70,82,48,32, , ,4, ,4
85,17,3,63,43,24, ,96, ,66
6,3,70,57,61,82,36,77,17,43
58,50,87, ,66,46,22,24,56,73
43,94,28,86,80, ,61,13,10,5
67,36,44,12,77,35,37,84,55,34
27,64,28,0,79, ,47,64, , 
48,63,69,81,38,52,63,14,55,94
4,13,60,38,96,11,46,88,29,13
98,54,57,27,72,47,54,87,22,41
38,64,28,0,23,25,79,84,49,50
34,99,58,5,13,99, ,64,27,36
42,10,29,49,40,16,97,61,73,92
61,53,37,48,36,49,34,44,51,31
56,54,62,41,63,89,73,37,62,75
71, ,6,22,37,2,73,83,13,69
 ,4,86,82,87,11,43,88,89,44
 ,61,40,13,62,22,75,36,71,96
1,7,84, ,6,26,42,12,78,18
8,24,20,77,80,31,92,84,56,9
56,14,74,4,72, , ,67,22,89
23,90,46,26,38, ,48,63,60, 
86,12,89, ,57,63,38,69,53,55
49,74,93,78,7,20, ,86, ,76
26, ,90,34,49, ,73,42,85,55
40,36,72,14,44,83,39,54,99,69
84,59,11,80,19,76,69,8,70,40
15,35,33,89, ,59,10,45,82,49
67,56,55,35, ,58,55,61,28,81
28,77, ,48,86,6, ,74,68,75
 ,73,96,35,73,98,8,96,93,32
69,74,54,50,54,50,90,72,34,57
34, ,42,72,66,90,51,83,63,77
23,88, ,12,7,95,54,20,72,2
58,19,35,50,92,39,42,19,89,46
 ,42,33,81,45,65,32,94,84,49
16,86,11,67,44,16,78,2,31,75
58,51,89,90,69, ,86,7,19,1
 ,1,48,63, , ,35,72, ,23
96,74,39,92,22,59,62,31,61,19
0, ,95,99,0,91,3,59,1,66
96,85,29,69,8,19,5,82,96,69
88,81,23,66,14,50, , ,48,83
29,23,41,39,31,5,33,63,86,55
 , ,85, ,84,28, ,47,73,92
0,38,67,34,38,15,84,77, ,62
21,55,60, ,3,68,25,27,2, 
36,47,11,18, , ,23,70,59,95
63,24,60,99,48, ,43,68, ,2
91, , ,34,53,4,30, ,93,57
52,67, ,30,69, ,9,87,13,97
43,8, ,21,59,71,12,4,6,15
3,40,95,75,75,54,28,38,71,54
 ,26,27,87,72,33,78,50, ,12
71,27,18,37,31,17,40,12,61,10
51,12,64,12,45, ,16,2,29,79
89,4,28,88,99, ,78,47,81,22
43,17,83,19,59,5,67,51, ,89
74,99, ,19,58,96,93,48,57,41
