Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10
75,94,37,77,88,16,14,60,76,92
72,29,9,39,7,80,48,30,96,87
74,58, ,19,40,0,61,99,49, 
12,9,46,68,44,83,49,36,47,27
39,55, ,96,91,64,58,52,73,19
56,34,34,24,40,69,64,51,63, 
54,46,51,50,48,22, , ,32,40
31,65,52,19,13,1,75,54,53,96
 ,44,32,85,75,80,23,67,15,98
 ,91,4, ,58,63,86,75,35,74
48,13,51,92,17,47,62,7,94,26
65,19,59,83,3, ,51,30,61,73
85,28,44,8,13,88,49,86,38,85
84,49,53,17,48,94,73,34,41,79
27,21,46,79, ,64,73,68,61,28
96,70, ,92,12,8,88,59,14,18
90,58,81,77,28,20,22,74,33,17
2,37,62,1,2,69,26,2,95, 
23,20,27,3,93,98,73,76,86,65
75,31, ,59,20,50,78,40,83,10
94,62,55, ,20, ,86,59,66,83
99,81,24,5,67,65,53,60,94,2
36,89,9,93,77,2,81,25,43,70
20,88,95,90,65,95,68,24,33,54
95,87,40,82, ,52,64,83,84,30
98,69,92,24,87,25,37,85,22,97
42,0,38,46,17,97, ,67,93, 
63,83,7,70,35,91,98,82,41,83
43,65,17,8,59, ,22,58,45, 
38,74, ,73,30,4,56,94,57,75
44,82,85,12,16,23,96,73,85,89
 ,93,75,61,43,9,42,49,4,28
72,71,83,44, ,90,11,93,84,39
22,27, ,47, ,51,25,67,71,96
82,77,6,81,66,79,84, ,12, 
59,21,27,11,59,33,65,62, ,69
70,98, ,5, ,49,42,93,96,1
16,2,30,65,21,34,39, ,37,8
 ,58,98,67,75,97,6, ,8,4
80,88,85,28, , , ,47,98, 
 ,7,89,32,60,1,48,39,96,4
75,13,22,0, ,98, ,95,60,66
72, ,73,81,0, ,91, ,67,84
7,34,53,55,29,5,5,86, ,59
12,95, ,86, ,54,89,2,22,7
35,85, ,99, ,86,87,8, ,3
30,19, ,13,32,79,96,12,38, 
95,86,83,38,7,25,47,1,91,80
78,95,91,46,20, ,16,15,25,6
22, ,33, , ,58,81, ,59,40
 ,23, , ,83, ,24,27,8,5
78,64,22,28,81,94,1, , , 
74, ,57,62,48,31,24,87,22,73
52,95,69,73,26,97, ,74,39,50
77, ,34,90,69,73,58,45,58,45
85,40, , ,56,62,94,62, ,97
28,72, ,15,18,55,76,10,72,43
74,72,86,20, ,58,6,65,28, 
29,56,54,85,94,15,86, ,59,25
46, ,5,37,86,20,12,20,35,2
39,78,35, ,74,71,51,74,23,19
81,36,49,45,21,20,59,20,52,59
10,27,49,44,97,88, ,24,50,49
31,88,29,94,58,4,90,12,84,96
11,45, ,69,12,43,12,68,42,80
32,91,51,29,10,1,55,12,24,38
63,17,94,61,60,24,2,9,41,59
83,19, ,32,47,22,78, ,54,88
36,57,40,76,15,90,70,34,13,22
5,19,17,92,22,87, ,45,69,95
20,10,83,29,98,96,92,15,52,74
61,12,83,39,63,73,48,78,69,5
95,63,37,69,17,15,97,99,84,33
74,31,90,54,18,28, ,91,0,70
88,6,12,67,17,26,81,96,24, 
84,19,39,4, ,74,74,26,30, 
98,32,58,87,94,17, ,2,70,66
19,36,19,57,92,84,86, ,92,38
68,71,34,87,92,28,22,81,56,73
84,86,48,32,78,21,3,32,15, 
 ,22,53,66,60,27,24,96,4,14
86,6,40,2,48,92, ,14,79,44
18,42, ,54,3,95,94,11,90,11
24,10,9,30,17, ,31, ,74,92
11,86,13,88,82,76,71,55,18,19
53,38,68,87,7,71,74,25,39,13
91,17, ,72,9,65,91,96,70,66
50,84,21,94,82,22,0,21,4,9
31,72,77,1,12,61,14,33,88,44
36,75,79,0,91,97,84,46,39,9
16,16,16,65,78,76,76,51,49,39
60, ,45,10,46,16,74,14,3,70
42,85,56,8,88,51,20,94,93,72
63,38,75, ,78,12,59,73,49,25
99,12,4,23,93,42,91,71,7,71
41,73,77,18,58,87,27,87,99,3
38,25,77,59,20,70,15,63,91,20
24,8,7,85,6,99,34,74,21,96
64,4,11,73,49,52, ,60,9,12
62,15,35,82,62,44,80,9,22,35
26,76,30,27,92,56,40,62,13,24
60,80,80,3, , ,27,67, ,98
20,34,95,1,52,81,2,57,37,51
2,93, ,86,87,7,99,62,41,61
4,91,42,58,85,65,60,5,3,9
70,18,63,30,34,15,31,40,54,87
 ,52,17,57,76, , ,19,85,9
21, ,13,39,35,18,79,29,58,54
38,8, ,74,48,97,26,72,32,66
37,96,25,56,61,16,76,1,92,71
 ,69,61,70,21,54,9,95,26,93
59,5,8,53,87, ,27,13, ,1
 ,23,67,76,18,95,6,76,89,46
81,72,62,74,25,77,11,88,23,47
78,59,28,23,63,2,88,56,74,26
29,21, ,10,28,68,54,30,39,62
29,60,20,30,10,97,90,31,7,51
17,6,31,11,2,28,6,6,24,98
 ,96,89,76, ,18,41,90,8,85
 ,87, ,19,9, ,33,27,62,12
22,72,7,69,34, ,56, ,49,68
10,80, ,14, ,82,49,14,84,99
30,35, ,88,89,71,30,90,23,98
26,20,73, ,45,91,92,13,87,17
89,81,9,59,47,7,13,6,5,6
22,95,20,43,10,17,40,69, ,29
70,65,29,61,2,38,6,48,57,66
68,82,67,38,4,74,84,30,37,45
 ,84,81,41, , ,69,68,26,64
74,12,55,27,17,33,86, , ,67
91,69,8,15,36,13,50,81, ,37
58,68,67,85,61,8,48,97,26,34
74,16,26,57,36,40,29,94, ,80
48, ,76,65, ,91,38,87,10,40
20,51,71, ,80,42,20,15,28,42
67,84,84,66,90,39,51,57,40,13
45,88,37,23,96,59,11,43,23,93
40,19,2,58,81,64,27,93,56,30
 ,90,93,59,58,83,10, ,1,69
62,32,78, ,71,35,55,71,4,80
54,33,11,54,45,73,36,38,2, 
74,78,78,34,71,5,53,69,56, 
60,19,64,58,20,1,36,42,3,33
 ,33,16,78,78,99,96,44,23,88
21,28,86,26,56,19,17,19,39,20
33,42, ,87,2,48,9,58,84,21
67,89,74,72,81, ,99,48,33,28
30,41,26,18,23, , ,97,82,74
 ,83,92,4,61,30,74,19,64,18
97,28, ,22, ,4,56,96,34,52
85,84,2,39,51,1,9,9, ,91
48,64,30,18,28,22, ,36,10,11
61,53,33,60,0,35,33,24,39,74
46,32,77,66,9,36,40,33,53,17
79, , ,61,69,57, ,4,43,4
84,21,28,3,26,72,95,0,40, 
79,10,27, ,54,60,77, ,99,79
 ,98,90, ,85,39,36,43,37,53
74,19,56,16,29,11,7,7,13, 
98,5,10,75,96, ,61,76,43,59
35,76,98,69,10,82,82,80,67,90
36,75,24,79,84,28,29, ,27,36
98,15, ,72,17, ,7,32,11,51
10,48,47,79,36,40,39,93,13,28
12,64, ,96,16,98,38,29,65,67
34,58,13,0,11,97,8,44,71, 
87,74,7,97,57,63,30, ,38,32
21,34,24,85,70,10,44,20,88,10
 ,6,46,86,75,12, ,56,79,91
50,21, , ,41,78,42,14,96,58
50,9,51,49,72,89,93,25,0,80
64,71,49,18,50,79,16, , ,13
77,68,49,6,77,10,48,17,80, 
99,57,91,94,47, ,87,80,6,18
6,19,52,91,88,36,72,52,39,43
57,14,46,0,25,66,13,48,53,36
13,36,22,35,99,82,85,1,92,85
21, ,34,98,91,38,53,70,34,74
59,78,39,17,68,58,41,36,48,78
75, ,28,44, ,4,59,96,79,13
8,18,67,77,36,39,66,31,42,84
24,51,52,21, ,34, ,15,59,6
 ,43,26,29,90,82,53,75,44,94
80,76,55,30,28,9,1,28,11,68
26,53,44,23,88,81,44,84,27,3
29,21,66,58,7,80,78, ,22,38
52,92,1,6,77, ,33,18,81,6
63,67,48,78, ,42,80, ,73,60
22,1,67,94,90,71,15,10,79,29
23,0,78,85,11,75,8,78,11,62
 ,33,65,10,47,77,92,5, , 
4,12,81,58,26,69,97,49,71,99
63,50,52, ,58, ,58, , ,17
 , ,17,10,44,59,38,8, ,71
62,37,30,68,54,80,53,43,58,39
 ,47,25,34,24,5,8,47,48,84
97,31,73,67,30,41,88,80,75,47
62,8,71,86,99,71,90, ,63,87
6,7,31, ,45,79,71,46,12,35
38,69,32,12,23,39,95,97,14,41
65,53, , ,16,18,75,87,66,5
71,67,18,94,41,9,69,4,10,24
43,79,99,63,85,45,97,68,76,31
73,0,14,66, ,90,15,31,32,97
83,44,63,9,33,10,46,51,65,56
28,42,80, ,13,75,53,56, ,13
84,76,97,45,12,5,0, , ,77
16,10,30,40,79,77,38,40,55,38
88,11,20,27,54,34,60,56,68,64
31,41,2, ,58,23,9,70,94,30
36,65,97,63,79,53,92,69,97, 
56,71,82,86,40,16,5,37,49,75
27,91,28,24,84,39,49,56,56,17
12,67,85,29,53,73,40, ,69,59
35,0,85,32,67,33,89,30,53,36
89,62,81,6,79,12,2,91,23,3
0,54,4, ,58,32,10,8,56,87
15,19,56,21,56,46,45,1,89,31
8, ,18, ,0,39,2,42,84,55
41,50,59,72,31,48, ,56,3,67
75,45,65,6,84,42,45,40,14,6
68,23,77,60,55, ,30, ,94,33
43,5,7, ,48,54,90,53,54,36
46,89, ,20,39,21,16,91, ,99
91,57,32,76,7,70,65,62,91,76
7,78,8,73,93,3,20,31, ,7
15,8,4,21,17, ,74,28,79,95
67,24,74,30,97,12,55,43,55,36
86,51,24,13,16,56, ,80,72,84
23,90,78,1,97,30,57,64,82,30
60,42,37,98, ,82,72,77,84,32
17,9,59, ,77,40,35,47,45,1
95,26, ,33,53,79,96,88,28,72
26,65,56,82,12, ,56,87,45,16
64,84,31, ,37,88,35,30,49, 
31,79, , ,62,19,57,12,71,72
79,39,0,26,79,64,93, , ,95
8,93,64,64,72,73,38,58,43,26
74,96,72,35, ,31,72,1,53,65
24,4,39,27, ,86, ,61, ,1
 , ,82, , ,94,91, ,43,42
61,36,4,17,51,79,10, ,31,51
29,3,76,20,38,30, , ,42,81
62, ,23,71,16,65, , ,53,83
33,99,16, ,21,28,68,70,99,54
0,83,54,24,61, ,39,94,35,19
32,15,10,67,25,95,97,76, ,83
71, ,88,3, ,38, ,26,84,23
67,37,87,85,17,68,44,27, ,15
68,96,93,33,22,44,43,55,22,22
5,75,28,88, ,4,86,87,96,28
47,61,47,21,18,6,16,0,18,66
70,27,74,51,39,88,83,53,46, 
65,22,2,91,31,47,15,95,93,24
50,53,87,91,49,35,53,6,70,36
43,70, ,66,96,55,26,14,46,55
68,0,75,89,29,67,31,2, ,68
50,76,71,26,83,90,13,49,89,87
37,89,6,71,94,17, ,94,56,83
14,82,41,12,85,25,57,96,7,98
31,21,24,34,47,73,45,25,52,26
58,45,53,43,78,65,81, ,5,22
52,59,85,39,68,99, ,52,51,94
67,36,84,20,23,94, ,34,91,86
93,8,62, ,14,52,90,83,52,45
40,98,79, ,49,90,99,91,77,52
68,75,39,60,48,12,68,19,60,74
63,46,48,70,91, ,59,26,9,97
69,88,95,11,30,73,69,88, ,26
12,24,77,89,5,12,81,70,33,83
71,5,59,1,29,94, ,19,24,94
20,50,86,73,22, , ,85,60,92
0,33,78,75,79,12,38,79,35, 
8,1,67,7,17,92,7,54,56,12
 ,12, , ,99,40,29,42,20,22
 ,22, ,15,87,70,49,37, ,49
 ,1,55,3,60,39,10,58,84,62
69,94,74,40,46,61,42,85,4,82
35,45,84,29,57,69,42,67,7,28
58,71,52,99, ,82,81, , ,88
55,28,28,90,23,99,36,90,25,79
91,28,57,78,36,96,26,40,81,46
38,37,0,0,20,7,16, , ,46
99,33,75,22,14,46,9,6, ,6
 ,32,40,9,76,31,62,5, ,80
50,70, ,30,27,10,43,47,83,15
45,89,14,8,48,0, ,96,41,4
67,15,84,1, ,89,79,67,12,20
2,58,72,99,87,51,5,7, ,10
36,51,75,79,98,64,63, ,65,24
53,3,3,97,69,21,11, ,23,68
36,63,86,34,93,89,94,62,3, 
14,71,72,52,6,23,81,73,76,16
93,30, ,30, ,34,47,28,84, 
37,8,79,63,92,45,62,86,17,71
53,82, ,31,88,70,52,99,6,98
9,21,7,89,26,0, ,22,22,88
80,62,55, ,90, , ,70,34,0
1,70, ,70,1, ,24,47,65, 
36,67,98,95,33,21,94,26,34,4
56,97,30,64,47,24,23,91,54,9
80,13,94,59,95,33,69,68, ,32
 ,48,45,63, ,18,3,4,20,29
39,56,91,73,76,36,19, ,90,31
81,72,28,9, ,88, , ,50,30
24,65,76,11,0,87,1,25,14,55
 ,18,27,51,60,85, ,88,94,70
61,77, ,78,40,4,61, ,79, 
89,92, ,77, ,66,97,91,93,81
77,32, ,37,27,98, ,35,65,47
5,77,22,3,79,76,38,20,71,8
14,58, ,94,31,65,27,83,88,2
38,78,36,19, , ,15,20,22, 
 ,59,38,62,91,64,4,82,65,42
93,9, ,25, ,83,31,99,64,16
4,72,88,36,20,31, ,24,13,93
84,21,14,67,93,23,10,92,20,15
90,22,20,77,69,72,53,21,23,74
95,37,30,84,0,40,17,42,10,72
90,33, ,54,63,87,38,19,15,29
49,6,47,82,80,59,92,92,44,49
90,89,21,73,58,3,32,47, ,30
60, ,20,30,62,59,83,48,79,82
8, , ,49,22,69,27,63, ,83
92,49,56,50,9,85,5,88,95,95
22,54, ,91,80, ,67,68,13,78
31,87,67,56,39,55,36,27,2,83
29,63,83,13, ,91, ,79,5,41
 ,80,59,50,43,39,25,21,94,46
31,84,3,2,78,93,53,54,90,49
47,26,20,36,66,41,25,21,99,81
 ,75,28,72,39,89,24,0,98,34
15,55,42,35,80,53,35,77,78,3
27,91,71,50,40,84,2,69,20, 
1, , ,0,37,78,67,14,88,32
17,21,87,4,47,47,67,18,9,38
83,34,13,12,16,83,49,36,82,63
91,83,60,96,20,17,52,55,0,69
13,50, ,87,40,62,19,54,34,74
 ,10,80,74,29, ,98,18,42,8
80,58, ,78,74,51,30,6,78,3
23,27,31,45, ,26,92,41,49,29
36,17,16, ,57,59,5,94,10,52
9,81,7,42,37,88,40,21,91,80
 ,39,53,5,32,39,41,69,62,85
95,10,31,19,76,18,63,37, ,42
12,42,16,70,58,45,23,90,67, 
 ,53,24,19,16,63,39,34,76, 
46,36,55,98, ,20,84,64,18,16
71,75,93,10, ,86, , ,89,8
28,36,26,20, ,57, ,74,19,21
 ,36,29,50, ,84, ,93,46,81
26,3,35,22,36,2,90,46, ,76
70,65,84,48,31,9,74,18,21,12
15, ,60,62,97,83,53,21,53,57
36,91,80,69,99,81,64,11, ,74
30,14,10, ,19,13,18,82,1, 
71,87,14,84,3,10,40,34,27,38
 ,75,41, ,24,2,92,19,93,72
10, ,20,27,87,89,22,97,74,91
62,77,87,68,44,40,12, ,32,36
57, ,89,8,40,26,56, ,33,15
7,28,23,22, ,54,95,65,32,58
42,23,30,57,13, ,98,56,14,77
19,91,32,92,73,7,90,37,37,17
31,69,18,56,5,68,69, ,1,45
73,57,83,25,1,60,74,66,93,60
98,94,63,75,53,15, ,72,98,39
37,2,55,0,70,19,90, , ,76
89,96,56, ,28,22,76,1,66,14
36,13,93, ,6,33,43, ,40,80
57,1,73,43,37,11,52,26,76,76
26,29,19,33,85,24, ,26,96,65
42,83, ,31,93,40, ,66, , 
65,10,72,50,46,37, ,3,23,98
 ,29,98,78, ,45,77, ,64,4
55,52, ,89,13, ,37,59,75,93
27,41,17, ,38,11,38, ,93,28
90,37,35,54,30,84,3,96,82,0
52,41,72, ,65,76, ,51, ,86
18, ,48,57,77,97,67,89,32,42
19,70,67,91, ,55,93,86,21, 
73,39,89,68,26, ,69,29, ,39
37,45,85,20,37,80, ,53,72,9
92,6, ,75,26, ,66,12,8,82
61,96,21,42,6,99,93, ,99,2
84,10,95,72,80,75,73,35,38,24
28,13,32,49,91,6,81,35,89,69
19,9,61,75,66,14,39,39,34,4
40,1,28,98,44,87,13,57,41,75
33,3,18,45,31,79,60,92,18,6
 ,93,72,83, ,17,39, ,42,31
69,16,64,80,80,63,75,30,53,59
 ,91,71,5,73,15,99,75,64,99
43,73,44,44,53,73, ,64,67,50
69,67,79,4,31,97,11,14,10,71
68,98,14,5,58, ,27,2,15,60
1,11,40,58,88,37,42,10,69,7
 ,64,60,88,16,77,60,42,46,61
8,49,77,31,75,87,37,13,53,14
61,0,98,25,63,56,22,92,11,80
29,13,19,65,29,42,72,12,87,14
25,22,77,48,38,75,96, ,16,2
46,32,55,49,63,41,13,36,90,11
89,55, ,45, ,62,43,79,45,51
61,83,29,15,60,16,86,12, ,49
58,49,45, , ,3,73, ,88,33
81,84,55,13,7, ,71, ,29,19
22, ,43,87, ,18, ,52,44,7
56,98,16,81,97,17,70,97,20,28
57,26,71,86,80, ,37, ,35,23
7, ,24,39,93,45,16,91,80,96
41,40,13,39,13,36,66,98,54,16
25,81,16,66,27, ,69,97,88,45
 ,4,18, ,17,51,79, ,41,22
53,55, ,13,26,56,86,18,6,93
 ,10,7,20,46,86, ,39,76,8
70,0,51,28,60,26,13,65, ,30
95,35,46,21,32,12,12,22,98,67
70, ,24,76, ,66,43,98,42,36
 ,69,60,18,14,6,25,94,70,44
8,13,58,27,17,74,20, ,80,5
50, ,74,70,16,88, ,97,0,33
54,91,45, ,88,27,65,74,11,16
18,21, ,8,68, ,2,85,74,18
60,7,31,4,0,55,97,49,79,27
12,14,20,87, ,6,73, ,61, 
66,23, ,40,79,99,33,43,63,60
57,78,53,43,71,11,71,17,69,33
48,8,59,27,8,7,35,36,6,56
85,72,31, ,0,45,96,57,37,5
17,68,28,21,60, ,39,41,44,2
 ,50,22,79,25,88,78,23,90, 
11,62,43,1, , ,57,2,66,52
83,38,21,80,93,18,28,15,44,92
43,91,20,32,97,0,17,83,9,66
91,48,16,11,23,5, ,96,30,1
87, ,69,57,43,16,69,95,28,83
72,43,73,73,82,43,51,18,34, 
77,90,12,83,27,14,67,11,94,19
46,80,34,65,44,29,83,9,18,28
89,12,63,2,87,95,4,81,86,94
88,53, ,63,62,96,46,20,2,5
32,56,31,48,19,65,83,3,33,24
23,3,60,73,68,24,6, ,38,16
33, ,84,65,50,55,95,96,49,23
21,1,93,27,47,77,75,32,83,48
96,10,82,90,64,54,6, ,99,59
11, ,68,26,37,98,45,89,87,62
3, ,57,98,45, ,4,89,97,83
59,34,6,54,35,67,19,26,27,9
84,19,66,95,67,87,99,85,1,1
 ,68, ,38,12,2,8,29,75,36
60,50,30,69,56,56,8,26, ,64
51, ,73,96,67,98,43,6,6,44
 ,0, ,58,50,0,49,41, ,14
 ,16,86,91,74,23,35,56,68,1
59,11,41,68,42,96,99,51,29,15
 ,39,76,41,76,67, ,19,64,76
42,18,81,53,4,74,86,58,91,11
42,25,60,61,4,58,56,87, ,40
99,44,8,77,50,90,87,33,7,95
 ,33,29,68,27,57,62,42,88,59
 ,4,61,5, ,13,20, ,54,84
5,71,57,31,10,25,72,66,51,68
21,70,14,48,54, ,60,83,91,60
62,54,46,42,0,92,91, ,84,44
69,65,59,65,89,49,80,73,70,98
22,86,58,7,73,76,52,25,40,0
7,48,74,44,44,38,10,45,98,12
5,15,30,69,31,1,20,27,72,39
14,82,3, ,2,5,87, , ,25
14,62,97,6,28,19,40, ,18,38
47,24,38,17, , ,58,77,84,52
69,14,19,10,28,74,50,99,52,73
 ,63,29,10,68,37, ,37,12,83
12,51,79, ,78,61,49,87,63,98
1,47,21,75,3,74,44,77,65,40
54,60,32,18,64,70,83,4,8,96
12,37,56,87,93,66,29,53,74, 
39, ,5,47,77,90,66,45,60,18
24,75,60,17,68,85,32,56,45,48
59,97,42,30,44,50,61,60,31,35
70,27,93,40,87,61,27,74,2,72
54,16,49,37,54,81,94, ,87,68
 ,56,27,48,54,7,97,50,77,90
81,88,70, ,98,64,97,23,72,34
 ,85,90,43,96,41,36,31,85, 
57,79,67,66,63,99,13,83,53,38
61,36,95,79,45, ,3,7,49,91
48,39,43, ,38,95,49,35,5, 
84,92,80,49,20,73,38,41,67,79
22,92,84,34,54,17,17,6,5,86
54,36,80,71,61,45,85,82,86,42
83,80,69,97,42,0,43, ,23, 
71,11,59,54,68,59,82,70,43,50
 ,92,15,68,78,65,63, ,80,47
43,76,25,45,22,36,30,65,67,23
32,85,79,21,27,95,84,73,32,6
8,28,95,94,47,81,33,51,93, 
20, ,91,42,35,85,30,84,33,52
42,45, ,78,31,85,65,44,97,77
4,49,83,31,76,94,53,49, ,28
6,54,85,54,58,98,29,71, ,14
76,17, , ,65,49,73,46,74,79
12, ,36,16,50,41,3,60,64,90
96,86,10,83,80,83,52,10,83,54
15,18,43,13,10,44,40,43,36,55
 ,39,19,44,6,63,87,58,2,20
48,55,65,98,22,72,91,73, ,17
42,83,77,41,45,4,27,12,95,80
20,84,97,33,31,29,41,56,56,3
78,58,37,88,69,45,74,49, ,83
58, ,32,23,94,87,82,5,71,12
76,29, , ,52,76, ,58,38,70
92,8,48,55,11,85, ,45,90, 
61,6,55,86,24,82,38,55,48,52
17,0, ,9,50,24,61,10,59,29
20,55,93, ,40,73,84,56, ,75
43,95,29,71,0,35,4,84,70,92
17,14,56,67,0,37,68,12,88,36
15,18,28,80,80,40,45,9,61,44
19,5,13,86, ,22,18,9, ,11
22,92,91,18,39,77,41,64,85,65
 ,68,70,90,26,92,36,39,75,17
16, ,0,51,85,43, ,23,3,6
74,7,79,51,43,95,3,57, , 
8,80, , ,54,50, ,56,15,59
69,33,47,83,63, , ,8,29,42
7,29,24,93,39,71,90,3,28,83
59,7,69,86,1,73,3,62,91,8
63,31,20,77,86,61,9,70, ,57
85,51,90, ,17,12,76,6,30,43
76,68, ,78,46,89,33,91,70,39
 ,84, ,61,31,45, ,53,42,71
 ,77,56,68,42,75,41,40, ,79
61, ,31,54,94,87,60,16,69,6
64,98,62,53, ,53,43,76,45,94
 ,83,28,83,82,18,91,38,21,29
2,28,52,61,89,86,90,57,13, 
96,81, ,63,75, ,4,27,88,65
73, , ,44,43,58,27,26,92,9
71,53,58,17,71,97,38,94,23,61
51,30,18, ,11,12, ,45,93,0
89,17,8,58,15, ,76,93,80, 
36,26,87,38,58,37, ,27,59,39
 ,41,56,7,76,86,19,23,25, 
63,21,81, ,9,97,49,97,44,74
59,56,98,69, ,95, ,58, , 
59, ,69,89,47,90,47,13,3,56
63,19,56,18,72,48,56,18, ,7
 ,10,18,53,57,95,6,47,44,40
45,60,39,28,43, ,62, ,71,34
 ,91,85,87,53,88,53,3,11,6
 ,65, ,31,27,5,42,75,11,40
5,13,51,45,33,53,85,5,66,91
44,78, ,53,40,61,19,52,6, 
62,15,93,95,58,36,55,48,67, 
88,2,56,5,34,28,74, ,90,9
74,46,18,91,35,43,48,25, ,47
26,15,75,36,79,92,86,11,78,89
 ,48,72,50,95,45,93, ,48,4
 ,84,78, , , ,82,75,64,20
97,4,13,41,65, ,14,31,58,98
 ,82,26,94,37,25,12,75,18,88
2,28,68,60,59,67,41,73,15,70
 , ,10,19,57,75,97,0,7,26
38, ,5,86,55,71,25,51,34,40
49,96,75,96,81,28,4,94,96,66
36,76,61,83,19, ,68,12,78,61
68,8,32, ,43,93,71,47,91,74
4,99,63,33,81, ,62,17,6,94
93,12,84,50,33,6,64,8,64,19
93,81,29,27,49,55, ,67,20,97
42,58,22,60,23,27,66,98,97,49
47,89,7,37,65,79,92,60,98,22
93,38,18,81,34,49,3,72,94,39
45,68,57,53,50,77,26,3,52, 
87,9,20,42,42,70,98,71,46,91
50,79,93,97,48,97,98,4,54,50
99,99,9,35,71,57,93,16,32,25
96,16,30,13,68, ,67,80,93,1
22,7,22,60,78,35,70, ,65,97
73,42,33,34,20,1,8,78,51,14
2,96, ,55,25,35,17,47,34, 
34,92,66, ,45,16,69,71,74,18
71,74,48,8,62,71,77,62,34,77
18,48,72,46,54,77,8,32,42, 
5,25,61,37,27,51,20,55,18, 
65,20,56,93,86, ,40,14,17,59
50,56,92,48,85,24,31,60,11,67
75, ,16,46,64,41,74,75,21, 
69,92,77,49,98,27,61,70, ,17
 ,81,44,37,76,93,39,66,56,55
81, ,9,28,91,31,62, ,25,91
50,77,96,7,48,6, ,88,36,79
9,86,79,75,74,61,5, ,49,30
87,20,84,81,26,22,88,77, ,26
42,60,37,31,15,82,44,92, ,83
89,97,0, ,78,76,22,5,22,48
95,10,36,40,92,12,76,9,22, 
1,69,33,12,10,64,51,75,64, 
94,57,34,28,21,38,53,83,83, 
99,29,47,92, ,57,82,77,58,73
 ,95, ,9,45,52,65,27,54, 
36,19,41,29,51,51,43,20,78,48
61,23,8,17,3,52,93,87,46,28
86,61,19,68,98,68,59, ,67, 
23,76,84,49,5,89,93,13,5,38
30,91,95,90,17, , ,76,17,57
 ,63,23,56,10, ,43,79,86,73
20,26,95,78,25,33,63,46,91,82
54,96,45,72,46,14,10,4,79,78
79,89,80, , ,79,62,46,31,35
24,50,48,80,67,36,65,58,59,90
10,80,2,32,18, ,43,89,97,62
17,87,87,21,63,32,70,72,5,76
18,78,93,43,18,41,28,98,33,58
79, ,50,62,99,70, ,14,41,86
98,90,41,69,34,60,0,85,90,53
79,55,94,37,77,20, ,10,71,85
64,72, ,12,80,22,88,48,20,13
78,82,66, ,82,39,95,57, ,47
4,83,61,28,14,53, ,32,89,85
41,85, ,81,92,47,29,67,79,84
39,57,27,24,54,31,98,41,34,65
72,67,65,13,64,52,97,96,75,70
77,85,1,56,50, ,22,31,99,37
30,97, ,7,57,50, ,27,97,30
59,75,30,16,22,27,60,95,90,66
86, ,13,98,59,74,62,60,71,60
 ,76,40,17,96,65,28,11,65,97
32, ,17,24,6,35, ,15, ,56
5,77,58,42,51,75,38,56,67,1
50,87,74,2,3,99,51,23,15,20
6,91, ,47,48,86,72,28,68, 
86,20,56,62,82,45, ,52,36,80
83,6,70,63,38,42,19, ,5,91
26,46,77,24, ,22,13,87, ,57
38,37,98,90,57,34,63,23,33,2
78,80,45,23,61,65,37,70,41,23
56,48,19, ,52,33,52,90,11,12
38, ,37,48,66,69,88,48,46,9
21,11,35,22, ,99,67,29,75,59
26,53,38,64,25,84,54,14,3,7
81,64,44,61,54,2,70,96,35,83
94,65,36,34,71,67,49,2, ,63
 ,84,61,71, ,7,47,13,34,51
95,85,59,86,40,19,92,88,61,79
 ,86,54,51,89,21,8, ,46,27
65,12,72,85,12,4,66, ,4,33
35,69, ,78,15,44,57,11, ,83
80,87, , ,93, ,98,91, , 
24,41,91,27,99,46,54,94,22,16
88,44,53,77,98,59,61,25, ,53
57,36,91,61,1,38,89,96,88,16
36,93,18,85, ,38,9,97, ,76
89, ,27,29,26,50,86,1,77,61
47,23, ,33, , ,30,50, ,90
76,10,89,67,44,19, ,80,78,16
7, ,98,57,11,12,25,22,90,96
87,27,62,87,36,71,8,28,83,73
 ,85,89,19, ,31,23,61,25,8
 , ,13,47,73,28,62,52, ,49
61,40,99,49,23,44,9, ,54,76
92,77,6,22,65,7,71, ,98,83
94,48,54,95, , ,56, ,6,80
32, ,98,78,84,1,31,31,92,65
38,26,28,65,88,67,90,71, ,50
69,69,37,84,47,28,2,19,18,19
90, ,91,43,57,14,96,95,56,33
98,48,0,10,57,74,3,35,21,58
7,4, ,0,48,86,49,17,85,51
 ,64,76,67,62,91,67,93, ,85
55,24,3, ,21,12,66,92,68,99
80,25, ,93,76,71,39,96,69, 
96,52,99, ,91,30,49,40,92,94
81,52,32,80,54,28,45,44,49,16
12,0, ,40,6,66,33,45,70,66
91,28,62,27,27,33,2,67,94,36
59,94,40,79,76,10,62,50, ,77
44,74,70,79,50,71,47,46,15,19
 ,65,29,76,52, ,93,25,49, 
28,74,2,63,72,92,24,20,56,18
29,25,63,13,12,56,40,57,57,19
25, , ,31, , ,58, ,88,46
 ,9,24, ,81,38,22,68,0,69
87,44,60,54,52,47,18,8,64,5
95,56,25,61,24,39, ,84,11,62
68,77,24,75,80,37, ,82,20,8
34,12,44,58,76,15,42,83,45,86
81,15,95,90,5, ,39,10,77,72
50,45,89,40,12,86,22, ,29,3
91,18,49,99,28,35, ,81, ,71
22, ,62,73,36,14, ,34,92, 
41,91,32,39,90,95,92,93, ,56
23,57,56,85,73,43,19, ,24,23
