Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53,Col54,Col55,Col56,Col57,Col58,Col59,Col60,Col61,Col62,Col63,Col64,Col65,Col66,Col67,Col68,Col69,Col70,Col71,Col72,Col73,Col74,Col75,Col76,Col77,Col78,Col79,Col80,Col81,Col82,Col83,Col84,Col85,Col86,Col87,Col88,Col89,Col90,Col91,Col92,Col93,Col94,Col95,Col96,Col97,Col98,Col99,Col100,Col101,Col102,Col103,Col104,Col105,Col106,Col107,Col108,Col109,Col110,Col111,Col112,Col113,Col114,Col115,Col116,Col117,Col118,Col119,Col120,Col121,Col122,Col123,Col124,Col125,Col126,Col127,Col128,Col129,Col130,Col131,Col132,Col133,Col134,Col135,Col136,Col137,Col138,Col139,Col140,Col141,Col142,Col143,Col144
265.42,110.94,85.05,292.00,63.77,150.43,252.37,88.96,35.64, ,159.07,251.29,284.61,45.20, ,201.38, , ,120.03,238.61,152.25,188.39,33.46, ,285.83,280.79,28.62,116.88,186.56,46.91,265.07,199.41,293.49,5.22,277.57,98.89,169.20,71.03,62.97,277.05,102.84,199.34,89.46,19.16,84.39, ,49.45,46.59,151.66,159.11,181.70,110.84,45.26,135.37,203.31,107.53,48.07,151.45,154.83, ,130.85, ,278.02,122.93,155.40,228.74,286.54,190.57,174.78,237.73,66.31, ,173.84,3.44,244.60,94.04,81.66,64.32,202.91,169.34,221.22,156.27,130.47, , ,141.48,165.58, , ,107.01,99.76,241.50,293.43,156.63,260.43,121.50,286.77,90.86,134.77,143.73,213.84,193.09,32.17,206.95,65.29,162.90,124.42,209.42,139.94,192.94,286.99,263.70,5.27,181.76,1.69,105.28,295.53,270.84,57.05,188.31,191.76,287.40,155.61,134.03,262.86,95.91,41.40,223.62,114.17, ,115.86,291.99,126.40,2.22,47.41, , ,71.77,157.15,249.24,221.98,16.82,40.70,290.34
190.30,214.48,223.72, ,215.71,252.96,63.94,253.48,149.47,15.73,280.38,192.34,25.66,51.16,177.84,264.95,208.13,192.63, ,222.97,141.39,283.32, ,90.38,292.58,124.17,182.95,111.99,138.88,212.43,112.27,207.88,68.43,79.19,19.82,184.03,146.26,33.50,217.34,194.65,63.73,218.24,123.36,21.97,167.89,152.28,24.68,57.37,176.17,54.16,141.43, ,287.69,279.67, ,103.54,234.18,94.88,113.95,182.64,180.49,70.32,30.68,92.93,188.10,224.62,165.08,180.45,53.74,90.91,11.60,11.21,61.73,98.19,24.34,11.60,31.37,237.60,176.92,150.11,299.62,7.28,140.78,275.95,175.09, ,186.69,140.88,23.04,230.66, ,211.50,176.14,292.23,4.92,144.27,234.18,229.75,8.59,129.19,265.05,51.40,190.96,235.61,35.75,254.10, , ,144.78,108.46,143.79,6.17,268.40,131.95,181.81,268.69, ,233.74,176.49,206.24,264.07,224.96,183.77, ,49.37,30.62,141.23,271.21,162.48,87.75,137.77,134.98,280.55,40.20,136.56,202.06,32.73,250.73,15.51,179.96,114.37, ,255.60,193.92
247.47,190.75,271.31,76.88,140.86,117.96,173.51,38.75,219.35,150.01,185.99,278.70,74.54,173.57, ,67.49,221.74,23.88,172.34,240.51,25.04,68.07,150.96,200.47,174.04,200.25,256.94,251.47,234.95,81.38,115.02,98.22,49.90,200.39, ,140.91,31.33,240.42,269.33,93.53,69.14,219.82,121.43,293.40,15.18,110.61,249.16, ,285.92,200.59,231.62,27.22,238.20,44.38,114.92, ,134.49,89.26, ,210.69,43.95,149.71,50.54,127.26,208.47, ,109.06,251.03,26.70,254.15,99.38,287.21,10.18,47.50, ,98.05,10.53,250.06,20.10,290.22,10.62,260.53,7.75,281.05,286.72,277.84,135.42, ,174.29,267.91,172.87,19.84,154.43,133.07,181.94,4.88,144.29,289.83,211.32,155.37,236.56,212.85,26.83,241.79,49.51,122.91,53.60,105.39,4.59, ,186.53,227.57,216.43,205.66,42.46,246.11,92.06, ,187.63,166.41,65.47,39.12,138.31,31.12, ,35.71,223.43,254.31,138.07,282.14,261.49,199.23,2.07,45.12,178.92,58.81,274.95,47.46,113.06,194.44,140.91,238.94,152.39,215.33
64.00,34.20,222.07,233.09,224.71, ,103.64,175.36,162.64,159.44,263.16,220.40,140.53,258.87,2.95,120.19,216.13,27.61,239.73,174.71,185.75,280.42,40.62,101.37,5.88,229.21,260.43,288.96,0.16,5.82,99.96,296.52,143.68,257.70,285.16,247.28,285.35,160.30,83.48,229.22,222.48,58.39,8.05,283.87,295.18,11.32, ,7.84,259.38,68.93,17.13,290.07,186.70,48.34,1.25,141.89,232.48,149.00,8.37,99.26,191.54,27.91,204.65,97.91,67.73,206.82,68.19,272.90,114.66,167.55,31.24,206.53,9.76,79.11,251.89,34.72,267.32,130.11, ,228.02,166.11,242.81,163.05,223.87,254.36,285.49,276.35,276.80,4.67,19.18,284.22, ,127.65,120.15,36.83,185.79,84.64,15.64,143.71,259.48,109.70,247.13,180.93,156.77,246.72,140.18,173.32,27.05,202.59,258.74,65.73,12.25,125.18,185.98,183.23,230.53,50.05,172.90,119.71,51.98,218.77,35.96,229.89,93.07,210.20,71.90, ,84.15,21.51,12.27,295.28, ,288.20,98.59,138.76,190.77,284.74,82.90, ,12.79, ,145.27,46.52,269.81
1.33,264.37,108.38,108.65,175.71,173.88,257.95,192.60, ,177.34,286.28,159.92,281.72, ,275.61,61.51,144.02,41.53,176.22,63.16,116.02,81.72,213.17,2.54,188.40, ,146.68,181.14,191.27,161.22,138.47,97.12,206.40,125.42,36.18,77.95,91.34,102.78,229.99,83.78, ,289.70,177.54,200.00,73.16,45.35,201.32,205.89,14.13,110.63,102.03,106.86,177.29,225.86,53.67,42.31,99.18,108.29,213.91,160.84,71.14,95.84,13.93,257.68,67.58,56.98, ,163.84,31.55,218.56, ,286.88,130.62,64.41,62.77, ,223.62,18.34,61.24,143.75,248.48,130.55,228.79,171.04,292.87,80.16,192.67,198.31,251.98,289.48,47.15,138.08,233.19,100.58,147.23,57.40,116.14,112.49,188.12,137.57,186.13,92.42,39.10,3.87,275.11,181.96,261.15,293.02,176.46,188.77, ,246.18,154.07,231.89,22.25,36.58,101.55,295.66, , ,184.23,261.49,166.45,138.73,276.76,62.95,221.84,108.28,206.03,2.15,161.35, ,197.93,154.89, ,35.25,209.69,130.15,97.07,154.93,183.08,268.87,202.05,32.66
58.73,272.68,76.60,85.28,31.96,284.84,236.22,29.87,239.58,17.08,156.61, ,39.68,241.30,205.75,18.37,190.74,188.75, ,22.78,163.61,49.82,238.94,168.54,131.94,128.82,144.76,21.04,25.11,58.50,230.48,29.19,81.25, ,32.87,58.09,183.51,119.60,51.77,200.49,237.58,149.39,153.36,107.64,159.93,29.05,62.86,199.94,0.82,244.73,206.09,103.47,115.64,121.55,28.71,187.99,30.66,52.89,172.20,154.58,292.91,202.88,103.20,265.19,288.99, ,195.08,241.18,28.38,106.23,192.96,83.77,158.94, , ,293.36, ,25.48,81.17,121.35,31.18,288.38,296.46,215.25,67.27,237.57,6.16,124.48,217.14,293.37, , , ,268.54, ,34.12,285.49, ,16.67,187.78,238.47,252.09,81.14,85.24,158.17,137.14,135.74,285.98,16.73, ,285.27,262.80,271.21,174.87, ,116.89,1.80, ,253.89,153.40,288.27,264.07,3.21,42.61,242.66,140.81,122.31,221.15,145.48, ,20.35,298.38,121.36,192.60,254.07,47.03, , ,24.04,216.29, , ,223.37,181.18
72.34,109.50,152.74,190.87,64.83, ,186.20,202.94,143.50,126.84,82.48,227.51,256.23,106.65,131.60,177.77,129.02,129.45,37.77,177.36,196.14,221.19,256.04,162.15,122.69,3.02,28.93,278.43,138.77,281.76,141.77,290.32,44.56, ,82.32,134.63,147.22,214.36,157.29,91.71,161.18,259.86,109.64,44.79,29.16,76.56,271.64,289.85,280.64,199.71,60.70,56.14,235.58, ,92.87,229.17,170.17,9.56,119.52,281.31,229.11,290.88,82.82,218.49,207.60,224.96,88.81,26.71,194.89, ,287.76, ,37.46,73.24,112.89,246.97,107.08,205.38,104.71,24.91,13.45,51.31,203.08, ,229.78,92.60,271.03,233.20,117.81,107.64, ,0.40,16.66,287.87, ,92.58,230.34,223.69,167.09,65.93,59.80,144.05,222.71,232.75,149.48,265.48,215.39, ,27.19,64.99,126.64,107.64,200.76,260.56,90.51,129.55,182.46,241.77,47.97,267.61,206.34,169.36,233.57, ,260.75,185.96,88.54,83.45,57.14,85.98, ,208.63, ,91.09,136.86, ,193.72,27.43,111.74,263.51,254.08,6.06,270.44,4.52
65.32,183.97, , ,169.56, ,64.65,30.61,41.58,95.23,181.58,246.88, ,292.18,243.27,248.43,280.11,40.55,82.89,117.62,229.25,123.34,51.83,214.90,80.55,48.58,250.63, ,29.00,154.75,45.93,9.87,133.10,0.19,45.71,296.15,153.96,167.84,35.16,253.15,287.35,37.08,272.84, ,1.83,220.35,129.52,73.15,206.44,89.36,81.69,81.13,168.04,294.04,99.62,159.45,188.20,125.20,154.49,156.84, ,77.19,19.25,292.76,56.97,197.78,110.42,223.07,79.89,230.65, ,131.49,175.26,27.29,110.93,106.60,38.11,44.97,15.59,250.47,252.47,21.79,89.63,17.49,13.54,256.89,92.16, ,267.42,172.64,219.01,74.49,92.53,231.76,86.42,0.71,79.73,232.22,69.54,191.64,179.41,52.67,288.81,24.49,249.13,224.12,251.56,54.93,69.43,94.32,113.95,66.28,74.94,67.83,164.38,240.25,156.12,222.93,133.97,101.16,144.56,251.24,23.89,140.20,292.86,249.17,29.54,0.48,13.96,248.96,27.79,222.12,182.14,28.85,92.47,99.21,155.29,33.13, ,173.33,49.49,221.67,137.39,156.78
 ,225.10,129.41,80.05,136.80,196.58,278.29,295.65,226.07,127.97,30.12,132.53,234.09,224.30,77.77, ,19.64,172.26,241.91,290.53,261.94,190.03,231.00,123.23,105.14,136.48, ,21.08,6.92, ,231.22,215.02,292.71,205.14,145.14,290.11,140.50,88.38,79.63,209.60,27.89,177.04,79.08,185.45,188.26,113.21,186.16,212.12,262.90,43.85,264.31,243.70,286.02,135.34,51.46,268.51,59.67,243.71,26.89,114.71,269.77,34.63,256.15,34.82,64.00,27.08,112.63,133.13,2.86,164.30,13.40,133.66,278.36,211.82,206.54,220.40, ,255.02,210.59, ,129.63,145.73,294.09,127.49,57.02,95.68,184.66,54.13,182.15,95.70, ,2.24,258.14,74.94,210.80,114.93,115.15,123.60,74.79,99.34,138.98,297.69,114.35,114.42,288.92,228.38,184.65,203.39,109.17,55.95,263.85,297.83, ,121.42,26.37,150.20,42.37,226.07,194.24,217.09,21.77,255.29,248.66,8.06,295.07,147.39,250.24,12.86,269.84,80.09,37.67, , ,10.18,182.71,183.52,231.33,163.80,9.96,72.53,203.90,4.41, ,254.64
95.49, ,229.78,35.61,294.27,47.49,110.87,208.87,30.00,199.68, ,209.64,99.36,210.15, ,261.44,186.71,45.08,70.38,234.57,242.32,66.19,233.29,220.01,171.46,282.36,143.81,280.79,108.55,60.21,140.52,225.09,52.63,197.82,245.04,229.00,61.23,177.16,172.26,136.68,47.18,114.87,128.24, ,236.79,101.26,144.62,137.38,175.53,69.67,52.59, ,239.94,222.75,257.82, ,94.51,261.46,253.60,41.80,193.50,53.35,190.87,117.66,69.82,135.80,291.74,41.57,128.33, ,245.44,237.06,57.20,121.18,29.40,12.56,167.14,132.00,182.02,279.56,99.80,46.07,264.50,280.86,62.80,25.83,248.42,167.95,38.68,276.38, ,288.94, ,280.08,291.82, ,271.38,108.51,118.43,208.63,28.67,115.69,118.25,262.81,291.88,119.82,244.81,243.79,34.63,213.83,65.52,22.07,148.29,281.03,178.39,19.61,282.08,221.45,259.23,181.46,152.70,232.13,189.17,31.26,249.63,237.16,21.01,52.05,89.81,136.02,222.74, ,204.82,96.70,250.16, ,201.27,187.87,231.16,9.32, ,258.95,238.00,228.53
26.15,287.04,233.84, ,89.47,186.80, ,191.94,208.14,231.84,266.41,272.96,74.56,44.29,142.90,7.61,179.52,169.25, ,103.10,74.98,252.27,272.98,153.72,87.59, ,129.39,0.63,242.11,37.72,108.71,268.70,252.04,150.09,14.77,224.39,18.07,88.83,89.94, , ,55.88,28.87,264.47,287.61,104.69,192.99, ,161.69,157.99, ,279.29,122.89,161.24,20.64,120.81,218.36,204.06,20.18,159.52, ,147.13, ,172.46,280.52,245.93,236.41,190.05,280.52,119.38,153.90,91.83,250.60,229.08,284.45,87.59,233.91,291.09,117.14,209.39,241.96,107.89,111.15,94.06,10.88,233.43,53.46,139.49,35.46,158.72,17.82,163.87,296.33,76.89,18.51, ,260.46,19.01,252.75,232.89,27.83, ,192.61,3.11,203.85, ,62.58,118.49,222.36,5.22,147.11, ,133.39,56.29,48.82, , ,128.01,93.60,250.00,174.14,18.30,291.69,140.57, ,149.46,7.66,49.85,273.37,288.16,201.97,52.00,190.87,225.10,211.36,113.02,73.58,215.86, ,34.82,107.99,141.59,279.93, 
134.70,276.05,272.82,86.01, ,276.88,200.21,53.95,252.92,173.23,167.38, , ,16.94,174.46,265.37,154.80,289.09,71.80,97.26,197.96,224.93,264.66,14.75,224.79,270.13,286.71,122.82,39.70,248.42,298.29,68.54,9.53,277.53,169.59,31.14,196.87,242.40,81.21,180.14,224.81,104.02,287.77,275.10,66.60,241.63, ,10.17,146.84,195.51,237.39,259.31,167.17,247.34,296.59,208.85,129.30,106.60,46.89,15.93,100.04,15.98,76.75, ,223.59,278.42,31.35,111.06,115.89,283.64,23.02,53.45,17.43,132.21, ,165.65,233.81,13.64,130.63,275.94,13.98,191.95, ,140.67,137.56,3.23,101.16,9.33,51.86,267.17,85.02, ,159.21,15.41,10.22,263.24,59.57,56.07,142.96,92.18,294.88,122.98,149.90,125.41,201.09,271.67,237.18,134.87,158.72,269.23,296.32,155.10,209.70, ,52.66,99.59,63.37, , ,298.24,4.86,45.71,274.41,94.20,265.73,231.42,159.82,112.33,255.45,1.99,175.64,235.11, , ,123.57,177.93,67.08,124.55,39.81,243.65,171.66, ,103.08, 
203.44,276.71,5.96,25.51,33.36,156.83,259.09, ,137.02,249.95,226.74,59.62,6.39,197.36,218.23,241.18,203.88,79.36,84.88, ,266.47,48.89,51.84,103.69,145.01,184.65,132.64,224.44,253.78,55.70,36.30,110.74,260.02,218.31, ,276.38,241.00,159.96,119.64, ,54.34,73.89,177.78,186.38,64.87, ,120.57,256.58,120.45,136.74,13.84, ,290.22, ,58.02,289.95,298.51,232.00,231.84,189.24,57.38,203.24,211.74, ,168.33,27.71,37.27,277.70,22.45,167.40, ,297.96,203.59,95.99,7.94,6.58, ,63.96,69.45,100.39,168.75,293.79,232.57,234.27,227.85,178.19,204.82,93.21,107.71,238.85,97.63,249.87,132.89,183.45,275.32,295.59,252.55,40.52,20.44, ,248.29,273.59, ,177.71,279.19,226.43,228.71,184.72,18.87,192.41,219.94,186.17,11.80,204.92, ,225.36,119.25,258.63,217.19, ,53.94,255.95,292.20,4.43,63.24,194.53,225.63,123.38,30.01,250.51, ,274.36,214.62,33.94,186.44,268.22,5.06,112.93,34.57,289.86,60.83,106.03,238.79,139.86
250.52, ,185.45,275.45,77.17,79.67,255.49,218.64,35.85,225.40,295.59,11.13,283.82,13.12,263.08,140.16,184.14,14.75,277.75,115.32,59.26,5.34,225.78,127.22,184.99,282.91,275.61,87.66,18.33,259.73, , ,295.07,215.10,288.13,0.02,247.78,298.45,74.03,177.10,185.86,253.88,242.68,162.81,188.93,131.12, ,165.52, ,84.07,167.43,56.50,175.65, ,174.10,0.76,134.50,284.19, ,152.97,85.39,169.61,196.92,122.97,166.26,217.09,235.17,22.52,251.98,295.95,72.27,179.47,87.85,154.79,237.39,123.72,23.54,297.09,294.07,279.94, ,197.03,126.76,133.17,233.54,114.38, ,67.73,274.21,73.22,140.03,136.76,33.39,257.08,80.76,150.54,111.47,257.72,168.89,55.29,172.82,101.70,190.24,276.81,25.02,293.45,60.63,128.80,290.51,124.50,37.03,131.96,17.18,70.62,28.96,173.38,212.54,186.86,144.52,267.24,213.69,34.59,90.90,68.35,249.27,152.68,167.89,134.80,74.31,71.13,31.33,5.06,219.60,46.65,55.59,233.66,274.57, ,65.47, ,146.88,204.80,67.22,284.19
257.77,107.44,161.78,273.42,82.63,58.75,257.14,143.16,83.62,159.05,183.21,39.18,71.62,29.65,16.68,40.87,72.34,3.35,287.09,100.95,169.78,199.00,274.04,17.72,159.90,84.88,167.47,73.19,68.04,77.94,116.68,59.17,267.13,123.14,39.28,23.95,83.80,35.97, ,53.69,125.02,200.38,97.93,241.32,92.48,114.96,160.83,236.37,200.91,172.99,38.16,179.09,180.89,283.19,67.16,54.23,267.34,60.30, ,1.62,71.54,217.26,206.61, ,256.46,183.98,207.09,226.54, ,107.43,152.55,255.37,100.40,156.78,207.85,34.07,24.35, ,241.61,161.84,239.44,144.60,247.76,45.56,137.87,281.73,67.47,281.46,128.30,113.69, ,35.75,246.32,22.99,1.70,63.41,16.77,238.95,129.47,185.75,128.52,285.50,168.14,136.06, , ,238.74,1.93,242.39,34.58,149.81,42.71,130.64,94.93,199.67,60.24,228.17,186.09,43.35,227.07,179.27,144.48,93.77,92.50, ,127.08,244.48,44.24,294.01,252.62,3.39,123.83,105.19,274.90,55.94,245.92,208.39,79.83,108.45,118.91, , ,146.13,109.36
123.07,294.10,166.96,252.72,86.30,3.38,76.77, ,22.69,298.71,74.49,145.82,144.02,21.64,136.56,199.37,110.09,21.03,169.70,138.51,104.82,163.87,273.19,256.33,217.84,33.25,280.15,293.07, ,14.71,6.06,113.56,111.82,54.03,286.00,136.12,177.36,10.36,5.73,299.70,151.39,34.86,234.89,136.79,83.43,273.25,153.23,122.48,203.12,262.66,249.05,35.62,131.32,169.79,279.53,138.66,124.22,274.64,87.45,118.17,262.94,260.37,178.24,81.22,259.36,270.48,142.65,34.82,52.07,111.03,74.10,162.51,123.21, ,210.66,75.60,211.53,41.91,45.27,108.91, ,152.78,292.53,103.20,269.40,231.97,186.87,30.12,204.39,186.54,63.99,237.42,46.66,187.44, ,12.20,276.35,36.04,88.85,176.66,0.87,48.18,218.80,111.43,258.63,154.73,28.75, ,174.28,162.31,110.87, ,294.13,170.25,61.84,61.63,75.31,270.42,143.81,177.73, ,136.36,12.14,248.74,14.66,38.53,184.75,189.00,143.52,128.92,239.22,235.32,163.34,148.13,141.63,164.56,194.76,16.86,257.72,208.92, ,247.44,273.36,38.35
240.36,60.96,154.95,49.36,12.33,180.79, ,218.14,285.68,164.65,19.81,268.13,94.75,176.17,30.11,282.45,213.37,23.11,53.14,76.78,184.43,266.59,12.78,47.32,297.64,0.99,34.33,246.17,25.88,73.18,95.35,18.14,253.81,36.12,213.36,92.76,236.86,281.38,244.09,248.09,240.67,259.17,218.22,104.09,27.68,0.09,232.89,131.74,59.49,193.66,280.76,70.63,45.77,167.26,80.72,231.58,64.44,296.40,96.09,226.76,277.75,246.80,245.07,97.34,246.40,277.40,277.42,144.79,100.04, ,180.76,244.63,191.84,198.55,231.47,101.26,276.78,2.04,273.17,284.76,26.98, ,254.15,3.16,276.38,110.98,283.96,234.06,130.22,84.66,0.92,105.99,60.47,58.20,107.26,232.65,165.76,40.12,161.60,218.84,146.48,127.42,268.20,16.55, ,101.22,131.84,209.14, ,43.23,193.27,84.98,235.48,34.34,70.65,18.88,33.93, ,161.34,287.53,12.36,53.75,189.11,298.48,73.58, ,19.78,291.96,263.06,55.51,203.03,193.35,115.66, ,134.98,83.07,11.45,208.46,209.00,250.78,195.82,151.35,44.14,29.25
251.54,204.41,159.72,142.29,146.22,168.91,158.19,103.70,47.41,234.82,109.73,163.90,209.96,42.83,3.73,103.01,28.78,204.21, ,46.50,184.21,139.04, ,91.03,143.88,281.27,94.86,264.31,96.53,274.01,128.37,211.45,233.01,238.79,128.73,183.72,160.98,237.91,274.03,295.49,167.37,196.62,67.75,221.00,35.19,3.65,172.75, ,105.76,33.73,284.05, ,82.91,126.47, ,100.50,193.37,217.13,115.03,237.87,100.36,11.15, ,174.71,20.90,273.87,3.39,160.28,43.53,185.39,264.01,270.50,276.63,230.89,3.94, , ,210.62, ,205.98,165.75, ,135.40, ,138.79,50.00,8.34,38.07,257.21,148.83,97.97,201.86,41.68, ,21.57,216.15,128.72,178.37,222.24,250.78, ,215.58,5.25,155.16,102.26,164.66,83.34,288.83,207.36,297.32,52.08,152.87,48.78,243.06,283.86,202.37,109.39,257.79,41.87,157.96,225.32, ,8.66,84.05,192.61,291.19,166.64, ,231.34,43.83,211.62,131.23,123.51,231.94,55.27,194.26,117.93,235.85,128.24,297.19,113.71,113.29,278.39,225.26
284.56,84.13,296.77,10.16,155.99,201.59,215.90,124.48,215.43,246.98,281.43,165.78,55.93,38.19, ,263.45,288.15,28.19,229.31,194.49,99.54, ,10.80, ,135.28,262.48,33.30,177.05,171.93,33.41,10.38,154.59,11.79,206.36,27.07,283.53, ,83.07,136.46,110.62,229.16,145.99,230.24,1.82,24.08,241.13,284.39,29.66,20.66,164.58,199.48,44.16,185.53,179.17,221.11,205.50,186.72,275.04,203.64,24.68,250.86,102.78,274.67,193.47,4.85,55.96,58.31,25.35,227.35,265.83,194.31,298.73, ,273.77,126.45,222.67,201.49,156.95,163.15,30.21,294.24,214.43,146.58,223.91, ,128.44,90.36,227.58,103.79,62.85,276.85,224.46,214.96,187.97,276.08,81.91,171.60,48.98,16.76, ,107.19,122.51,95.79,91.02, ,241.42,250.83,261.20,249.29,288.23,227.87,14.63,98.87,179.96,256.38,211.38,3.91,72.96,12.59,258.36,167.26,145.20,118.05,293.39,282.57, ,210.43,219.23,44.81,100.17,61.84,104.04, ,20.85,168.16,3.46,230.91,26.30,288.82,182.51,211.70,263.83,75.51,35.54
254.58,95.90,202.83,251.28,93.61,0.37,5.57,88.29,174.55,12.59,258.95,145.57,60.18,286.95, ,22.49,273.74,227.31,66.32,72.25,113.71,281.81,49.94,163.76,160.18,299.02,237.30,169.11,254.30,94.89,297.68,221.41, ,148.72,47.19,164.65,282.54,10.44,258.98,221.78,156.26,244.42,137.43,48.91,92.84,40.26,25.10,104.25,138.52,88.93,121.80,214.34,162.61,162.36,220.87,66.99,284.27,256.93,149.95,67.07,33.26,125.63, ,229.88,103.50,143.82,4.66,203.55, ,128.34,81.61,55.50,126.33,160.02,161.47,89.10,252.77,35.86,180.73,8.29,104.34, ,93.55,176.85,4.81,125.44,218.48,31.68,0.98,227.11,232.92,173.35, ,295.71, ,176.45,276.53,2.51,191.52,63.48, ,68.29,218.61,123.74,76.15, ,147.61,178.49,55.01,241.99,47.55,213.10,37.47, ,39.98,227.59,120.79, ,189.08,147.82,24.96,9.71,35.33,33.72,237.85,265.66,33.58,19.14,237.20,136.32,96.60,200.86,14.42, ,203.51,9.67,123.02,146.77,286.08,72.52,241.94,165.56,194.83,140.92
115.96,277.84,294.13,290.09,185.90,88.63,284.98,226.47,49.06,146.80,77.34,235.05,80.57,141.05,279.37,116.92,179.50,184.57,266.24, ,152.14,189.03,46.56,168.02,36.39,1.36,18.61,6.58,1.24,178.94,86.56,93.55,40.40, ,214.03,241.13,6.69,203.46,49.28, ,203.84,57.53,298.72,125.86,114.03, ,292.96,199.06,197.29,194.26,147.43,240.16,122.72,91.28,195.08,216.97,44.40,68.88,142.88,75.46,259.05,260.68,6.30,105.88,240.69,289.19,108.43,176.70,176.20,257.33,108.55,82.62,18.46,102.54,296.53,9.53,80.55,207.59,129.94,290.44,13.61,158.76,208.98,53.20,3.44,156.46,184.84,264.93,90.59,64.65,245.46,42.69,44.38,112.87,263.75,244.95,82.94,99.41,139.17,77.10,163.14,254.59,172.65,251.29,286.99,50.35,90.11,258.46,43.32,8.80,174.63,284.43, ,83.84,196.63,26.60,99.60,293.84,132.81,98.87,200.35,146.40,204.91,91.26,282.75,48.19,37.23, ,294.80,58.09,256.05,270.91,94.15,289.13,63.89,40.59,102.84,6.34,60.30,26.90,228.53,147.88,226.72,192.60
209.24, ,165.29,136.73, ,67.80,281.11,52.19,291.63,177.10,90.66,243.74,37.09,7.05,90.61,34.81,155.30,233.90, ,179.13,269.92,225.66,199.63,171.82,48.98,98.44,117.52,290.68,72.93,242.13,253.55,292.72,31.20,170.65,46.11,210.18,268.30,135.66,193.18,89.28,34.34,289.09,223.57,86.93,142.71,254.41,204.96,33.01,183.89,288.49,253.44,246.03,34.50,89.69,89.17,169.83,66.69,275.36,138.70, ,281.41,241.17,296.31,110.68,72.19, ,2.19, ,248.22,154.13,279.22, ,158.19,242.58,110.55,215.14,280.23,230.66,143.08,67.89,119.01,103.57,221.33,101.13,53.98, ,83.89, ,202.96,228.52,52.95,63.49,288.33,170.00, ,13.08,183.19,46.31,148.03,104.89,280.80,7.77, ,91.65,17.84,69.42,140.17,285.44,90.47,247.38, ,62.68,120.06,18.00,129.42,46.03,119.82,80.17,298.29,219.24,138.96,9.06,54.03,70.77,221.90,205.06,237.29,155.92,213.60,223.72,39.96,277.33,296.58,287.37,178.62,234.51,120.47,102.90, ,173.67,296.91,37.24,155.50,35.20
218.57,136.57,249.09,238.93,102.90,96.23,175.05,32.28,123.31,295.53,50.86,129.99,87.42,227.06,172.19,155.76,171.39,52.35,98.65,229.34,287.71, ,162.76,31.59, ,7.44,149.54,220.12,106.07,146.75,250.45, ,106.22,166.79,162.05,197.19,216.61,141.04,98.04,270.61, ,122.34,110.09,195.37,251.41,37.74,34.57,117.09,94.41,196.75,88.84, ,242.17,188.88, ,286.92,13.41,146.18,253.61, , ,286.47,150.42,157.20,12.40,214.95,201.09,299.76,295.71,232.11,278.78,139.14,102.32, ,248.50,35.86,95.95,191.24, ,215.45,220.24,286.49,34.66,246.89,177.51,124.32,38.94,124.93, ,227.26,151.03,18.95,80.53,71.72, ,106.98,282.07,115.07,162.41,156.14,184.15,51.90,143.27,111.56, ,180.35,299.55,71.21,218.27,133.39,123.51, ,10.72,124.19, ,286.60,210.05,159.68,147.80,86.96,279.71,207.56,250.62,191.45,225.60,173.57,99.70,162.27,7.80, ,133.60,7.45,211.57,268.81,251.15,242.23,116.68,97.35,248.02,168.19,230.06,143.43,77.60,151.31
148.31,295.12,100.45,91.04,105.91,167.28,196.82,246.85,106.91,290.25,48.65,24.77,136.34,267.76,8.70,188.21,218.00,138.93,185.90,30.46,289.83, ,186.65,295.73,114.16,190.39,88.58,193.85,185.17,35.04,70.76,287.32,72.10,66.70,56.55,121.01,286.49, ,173.14,92.96,140.15,263.68,221.46,203.09,197.68,23.78,35.90,284.12,249.99,30.37,211.32,161.54,13.53,56.90, ,149.86,46.43,223.64,204.20,258.75,133.84,216.71,259.79,114.76,44.58,253.82, ,280.85,140.52,126.94,181.05,47.29,79.65,64.65,234.23,94.07,134.65,43.87,277.75,80.05, ,49.59,268.16,135.88,70.96,41.76,11.31,15.68,154.63, ,289.95,217.78,107.10,101.99, ,79.74,97.78,172.49,135.97,77.81,55.47,102.12,117.16,172.21,265.75,178.55,16.80,100.50,265.59,202.81,170.67,106.00,263.49,115.83,119.14,71.32,42.40,271.85,286.87,292.40,170.91,135.33,29.43,288.53, ,191.34,259.45,217.58,137.38,43.73,15.21,8.16,279.76,161.68,168.46,131.72,176.65, ,64.36, ,52.89,281.03,138.69,118.11
